file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
neuromorpho__X043_S7_Z4_C01.swc,pyramidal,631,42,0.8579,0.7132,,0.7159,1.0,pyramidal,0.9604,True,1,0.0,14.14,14.13,70.99,0.0,0.35,0.648,181,228,221,0.35,neuromorpho
neuromorpho__B716_NeuronA_40X_Tile_Trace_MK.swc,pyramidal,1837,789,0.864,0.7975,,0.7281,1.0,pyramidal,0.8855,True,1,0.0,8.13,8.13,33.42,0.0,0.526,0.474,372,498,966,0.42,neuromorpho
neuromorpho__dIN-436-NRN-ONLY-100324-UNPROCESSED-WITHIN-NS.swc,interneuron,131,789,0.8642,0.9466,0.9697,0.7586,,interneuron,0.9515,True,1,-0.42,,,0.0,0.855,0.0,0.137,119,11,0,0.27,neuromorpho
neuromorpho__Red_2weeks__Neuron3.swc,pyramidal,47,42,0.8642,0.766,,0.8642,,pyramidal,0.9806,True,1,0.0,,,0.0,0.0,0.0,0.979,11,35,0,0.28,neuromorpho
neuromorpho__N089.swc,pyramidal,2570,42,0.8649,0.8887,1.0,0.7517,0.8429,pyramidal,0.9929,True,1,0.0,4.16,4.16,110.29,0.421,0.41,0.168,1083,719,767,0.46,neuromorpho
neuromorpho__11303c5.swc,pyramidal,1625,789,0.8694,0.728,1.0,0.7388,,pyramidal,0.8007,True,1,0.0,,,0.0,0.343,0.0,0.657,557,625,442,0.45,neuromorpho
neuromorpho__X043_S5_Z1_C02_20x.swc,pyramidal,397,42,0.8701,0.8338,,0.7402,1.0,pyramidal,0.9585,True,1,8.75,3.78,-4.97,28.57,0.0,0.594,0.403,66,94,236,0.34,neuromorpho
neuromorpho__236-2a-27-AW.swc,pyramidal,295,789,0.8704,0.5966,1.0,0.7407,,pyramidal,0.9853,True,1,0.0,,,0.0,0.017,0.0,0.98,5,170,119,0.38,neuromorpho
neuromorpho__236-2-63LS.swc,pyramidal,506,42,0.8717,0.5988,1.0,0.7434,,pyramidal,0.9838,True,1,0.0,,,0.0,0.016,0.0,0.982,8,294,203,0.39,neuromorpho
neuromorpho__2-wild-type-veichle-neuron3.swc,pyramidal,288,42,0.8723,0.7743,,0.8723,,pyramidal,0.9949,True,1,0.0,,,0.0,0.0,0.0,0.997,65,222,0,0.35,neuromorpho
neuromorpho__n179.swc,pyramidal,11861,42,0.8736,0.9002,,0.787,0.9602,pyramidal,0.9331,True,1,0.0,79.3,79.3,375.64,0.0,0.775,0.225,480,2891,8489,1.38,neuromorpho
hpf_ca1__202258_044_edited.swc,pyramidal,46542,789,0.8738,0.9888,1.0,0.7265,0.895,pyramidal,0.9916,True,1,9502.14,9189.27,-312.87,716.45,0.926,0.048,0.026,43108,692,2741,1.71,hpf_ca1
neuromorpho__558-1-R2.swc,pyramidal,1409,789,0.875,0.7779,,0.875,,pyramidal,0.7033,True,1,0.0,,,0.0,0.0,0.0,0.999,313,1095,0,0.51,neuromorpho
neuromorpho__241-1-6VN.swc,pyramidal,651,both,0.8791,0.6129,1.0,0.7582,,pyramidal,0.9883,True,1,0.0,,,0.0,0.005,0.0,0.994,3,395,252,0.93,neuromorpho
neuromorpho__560-4-L1.swc,pyramidal,938,42,0.881,0.6557,1.0,0.762,,pyramidal,0.9519,True,1,0.0,,,0.0,0.103,0.0,0.896,97,517,323,0.42,neuromorpho
neuromorpho__236-3-59LS.swc,pyramidal,415,42,0.8811,0.788,,0.8811,,pyramidal,0.9611,True,1,0.0,,,0.0,0.0,0.0,0.998,88,326,0,0.39,neuromorpho
neuromorpho__Gunnersen_A3b1slice5RHS.swc,pyramidal,1715,both,0.8838,0.7918,,0.8838,,pyramidal,0.7514,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1357,357,0.86,neuromorpho
hpf_ca1__202220_077_edited.swc,pyramidal,29822,42,0.8847,0.9687,1.0,0.7695,,pyramidal,0.9982,True,1,8506.06,,,0.0,0.916,0.0,0.084,27328,1559,934,1.86,hpf_ca1
neuromorpho__Cell-5-2_7.swc,pyramidal,238,789,0.8873,0.7983,,0.8873,,pyramidal,0.9896,True,1,0.0,,,0.0,0.0,0.0,0.996,48,189,0,0.5,neuromorpho
neuromorpho__T34_NeuronC_40X_Tile_Trace_RK.swc,pyramidal,1546,789,0.8903,0.8913,,0.7807,1.0,pyramidal,0.8968,True,1,0.0,0.65,0.65,0.44,0.0,0.697,0.302,168,299,1078,0.54,neuromorpho
neuromorpho__Cell-17-2.swc,pyramidal,173,42,0.8903,0.8035,,0.8903,,pyramidal,0.9742,True,1,0.0,,,0.0,0.0,0.0,0.994,34,138,0,0.36,neuromorpho
neuromorpho__Canopy_170307_3.swc,interneuron,8430,789,0.893,0.9492,0.9706,0.8155,,interneuron,0.9905,True,1,1.28,,,0.0,0.837,0.0,0.163,7483,946,0,1.33,neuromorpho
hpf_ca1__202404_038_edited.swc,pyramidal,95209,42,0.8955,0.9834,1.0,0.791,,pyramidal,0.9929,True,1,9429.99,,,0.0,0.952,0.0,0.048,90635,2992,1581,4.98,hpf_ca1
allen__H17.06.005.12.15.04_571471295.swc,pyramidal,17244,both,0.8964,0.9132,0.9399,0.7492,1.0,pyramidal,0.8241,True,1,24.79,43.09,18.29,121.79,0.679,0.105,0.216,13197,2234,1812,2.03,allen
neuromorpho__1a_4.swc,pyramidal,1700,42,0.8971,0.8135,,0.8971,,pyramidal,0.8949,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1382,317,0.45,neuromorpho
neuromorpho__T118_NeuronC_40X_Tile_Trace_RK.swc,pyramidal,2752,789,0.8979,0.851,,0.7958,1.0,pyramidal,0.9706,True,1,0.0,46.0,46.0,82.41,0.0,0.56,0.439,410,799,1542,0.52,neuromorpho
neuromorpho__A1_slide2_1.swc,pyramidal,646,789,0.8987,0.8545,,0.7974,1.0,pyramidal,0.9864,True,1,-20.44,-26.35,-5.91,82.33,0.0,0.567,0.432,94,185,366,0.45,neuromorpho
hpf_ca1__202829_069_edited.swc,pyramidal,107161,789,0.8994,0.9937,1.0,0.8908,0.8074,pyramidal,0.992,True,1,3340.41,3432.02,91.61,293.12,0.955,0.02,0.026,102288,3449,1423,3.26,hpf_ca1
allen__H16.03.008.11.11.02_542137330.swc,pyramidal,8238,42,0.8998,0.908,0.8884,0.8111,1.0,pyramidal,0.9497,True,1,49.84,78.12,28.28,143.88,0.366,0.344,0.29,3775,1627,2835,0.58,allen
neuromorpho__T61_NeuronA_40X_Trace_CH.swc,pyramidal,695,42,0.9028,0.8576,,0.8055,1.0,pyramidal,0.9551,True,1,0.0,0.68,0.68,0.19,0.0,0.561,0.437,99,205,390,0.55,neuromorpho
neuromorpho__105B_1_r_WT.swc,pyramidal,867,789,0.903,0.985,,0.806,1.0,pyramidal,0.961,True,1,0.0,-19.26,-19.26,89.52,0.0,0.953,0.046,13,27,826,0.45,neuromorpho
neuromorpho__Neuron-3_2_1.swc,pyramidal,2913,789,0.9032,0.8235,,0.9032,,pyramidal,0.6834,True,1,0.0,,,0.0,0.0,0.0,1.0,514,2398,0,0.46,neuromorpho
neuromorpho__1463-2-Sec5-BSL1.swc,pyramidal,3273,789,0.9055,0.8274,,0.9055,,pyramidal,0.9438,True,1,0.0,,,0.0,0.0,0.0,1.0,565,2707,0,0.46,neuromorpho
neuromorpho__4_52.swc,pyramidal,1103,42,0.9084,0.8323,,0.9084,,pyramidal,0.9942,True,1,0.0,,,0.0,0.0,0.0,0.999,185,917,0,0.48,neuromorpho
neuromorpho__11c_3.swc,pyramidal,427,42,0.9091,0.8337,,0.9091,,pyramidal,0.965,True,1,0.0,,,0.0,0.0,0.0,0.998,71,355,0,0.33,neuromorpho
neuromorpho__Red_19weeks_Neuron5.swc,pyramidal,61,42,0.9091,0.8361,,0.9091,,pyramidal,0.977,True,1,0.0,,,0.0,0.0,0.0,0.984,10,50,0,0.33,neuromorpho
neuromorpho__242-1-18VN.swc,pyramidal,345,42,0.9092,0.887,1.0,0.9143,0.8134,pyramidal,0.9925,True,1,0.0,-3.71,-3.71,73.1,0.035,0.359,0.603,12,247,85,0.37,neuromorpho
neuromorpho__092317A_ECA.swc,pyramidal,7204,42,0.91,0.8517,,0.8201,1.0,pyramidal,0.9705,True,1,0.0,-8.47,-8.47,149.88,0.0,0.514,0.486,1068,2434,3701,0.56,neuromorpho
neuromorpho__242-1-6VN.swc,pyramidal,369,both,0.9114,0.7046,1.0,0.8228,,pyramidal,0.9723,True,1,0.0,,,0.0,0.016,0.0,0.981,6,253,109,0.88,neuromorpho
neuromorpho__M1KO_39.swc,pyramidal,601,42,0.9121,0.8386,,0.9121,,pyramidal,0.9948,True,1,0.0,,,0.0,0.0,0.0,0.998,97,503,0,0.43,neuromorpho
allen__Vipr2-IRES2-Cre_Slc32a1-T2A-FlpO_Ai65-315067.06.01.01_585841870.swc,interneuron,14705,789,0.9122,0.9604,0.9773,0.8472,,interneuron,0.932,True,1,27.44,,,0.0,0.851,0.0,0.149,13091,1613,0,1.51,allen
neuromorpho__group2_cell10.swc,pyramidal,1362,both,0.9129,0.8399,,0.9129,,pyramidal,0.9813,True,1,0.0,,,0.0,0.0,0.0,0.999,218,1143,0,0.61,neuromorpho
neuromorpho__Neuron-4-3.swc,pyramidal,2656,789,0.9134,0.8407,,0.9134,,pyramidal,0.9279,True,1,0.0,,,0.0,0.0,0.0,1.0,423,2232,0,0.47,neuromorpho
neuromorpho__560-4-R2.swc,pyramidal,1209,42,0.9135,0.7237,1.0,0.8269,,pyramidal,0.9812,True,1,0.0,,,0.0,0.063,0.0,0.936,76,798,334,0.45,neuromorpho
neuromorpho__236-2a-13-AW.swc,pyramidal,577,42,0.9177,0.7192,1.0,0.8354,,pyramidal,0.9974,True,1,0.0,,,0.0,0.005,0.0,0.993,3,411,162,0.46,neuromorpho
hpf_ca1__202219_028_edited.swc,pyramidal,81215,42,0.9199,0.9779,1.0,0.8398,,pyramidal,0.9988,True,1,8896.23,,,0.0,0.92,0.0,0.08,74702,4714,1798,3.18,hpf_ca1
allen__H17.06.005.12.12.03_571525618.swc,interneuron,8146,42,0.9199,0.9482,0.9675,0.8724,,interneuron,0.9023,True,1,22.4,,,0.0,0.771,0.0,0.229,6703,1442,0,0.57,allen
neuromorpho__HIP_CA1_WT_22.swc,pyramidal,1021,789,0.9212,0.8541,,0.9212,,pyramidal,0.9754,True,1,0.0,,,0.0,0.0,0.0,0.999,149,871,0,0.5,neuromorpho
neuromorpho__G7-7.swc,pyramidal,1425,789,0.9215,0.866,,0.8431,1.0,pyramidal,0.9698,True,1,0.0,14.03,14.03,171.13,0.0,0.505,0.494,191,513,720,0.6,neuromorpho
allen__H17.06.007.11.06.01_576084692.swc,interneuron,16559,789,0.9216,0.9746,0.9861,0.8571,,interneuron,0.9405,True,1,36.96,,,0.0,0.898,0.0,0.101,15298,1260,0,1.09,allen
neuromorpho__2017-29-03-slice-2-cell-2-rotated.swc,interneuron,24223,both,0.922,0.9798,0.9892,0.8549,,interneuron,0.994,True,1,0.0,,,0.0,0.92,0.0,0.08,22782,1440,0,3.07,neuromorpho
neuromorpho__105E_4_l_WT_2.swc,pyramidal,625,42,0.9266,0.9312,,0.8532,1.0,pyramidal,0.9238,True,1,0.0,-2.83,-2.83,95.47,0.0,0.73,0.269,43,125,456,0.4,neuromorpho
neuromorpho__11C3neuron3.swc,pyramidal,3716,42,0.9271,0.8641,,0.9271,,pyramidal,0.9378,True,1,0.0,,,0.0,0.0,0.0,1.0,505,3210,0,0.49,neuromorpho
neuromorpho__P110715-02-BC.swc,interneuron,999,42,0.928,0.8659,,0.928,,interneuron,0.6706,True,1,-15.0,,,0.0,0.0,0.0,0.999,134,864,0,0.34,neuromorpho
neuromorpho__Cell4_Hippocampus_singlecell.swc,interneuron,573,42,0.9306,0.9389,0.9067,0.9545,,interneuron,0.4413,True,1,0.0,,,0.0,0.358,0.0,0.64,170,402,0,0.3,neuromorpho
neuromorpho__HIV-tg_Neuron2.swc,pyramidal,3244,789,0.9308,0.7589,1.0,0.8615,,pyramidal,0.9157,True,1,0.0,,,0.0,0.009,0.0,0.991,28,2433,782,0.49,neuromorpho
neuromorpho__03b_pyramidal4aFI.swc,pyramidal,971,42,0.9311,0.8723,,0.8622,1.0,pyramidal,0.8633,True,1,0.0,42.84,42.84,180.4,0.0,0.472,0.527,124,388,458,0.31,neuromorpho
neuromorpho__241-3-24LU.swc,pyramidal,628,42,0.9316,0.7611,1.0,0.8631,,pyramidal,0.9927,True,1,0.0,,,0.0,0.006,0.0,0.992,4,473,150,0.45,neuromorpho
neuromorpho__WT_3_3.swc,pyramidal,2013,42,0.9325,0.9185,,0.8649,1.0,pyramidal,0.9946,True,1,0.0,0.0,0.0,0.0,0.0,0.657,0.342,164,525,1323,0.47,neuromorpho
neuromorpho__M1KO_40.swc,pyramidal,595,789,0.9336,0.8756,,0.9336,,pyramidal,0.9731,True,1,0.0,,,0.0,0.0,0.0,0.998,74,520,0,0.42,neuromorpho
neuromorpho__29_den_ax.swc,pyramidal,98142,42,0.9337,0.9936,0.9966,0.8046,1.0,pyramidal,0.9871,True,1,0.0,-40.43,-40.43,208.28,0.942,0.038,0.02,93102,1297,3742,4.03,neuromorpho
neuromorpho__B988_NeuronC_40x_Tile_Trace_MK.swc,pyramidal,1150,789,0.9338,0.893,,0.8676,1.0,pyramidal,0.9835,True,1,0.0,0.0,0.0,0.0,0.0,0.542,0.457,123,403,623,0.38,neuromorpho
neuromorpho__1086-2-Sec6-BSL2.swc,pyramidal,849,42,0.936,0.8799,,0.936,,pyramidal,0.9622,True,1,0.0,,,0.0,0.0,0.0,0.999,102,746,0,0.37,neuromorpho
neuromorpho__n16fts.swc,pyramidal,1448,789,0.9411,0.8888,,0.9411,,pyramidal,0.9409,True,1,3.0,,,0.0,0.0,0.0,0.999,161,1286,0,0.86,neuromorpho
neuromorpho__cell3_wt_traces.swc,interneuron,6733,42,0.9418,0.8899,,0.9418,,interneuron,0.9914,True,1,0.0,,,0.0,0.0,0.0,1.0,741,5991,0,0.67,neuromorpho
neuromorpho__11C3neuron4.swc,pyramidal,2440,789,0.9437,0.8934,,0.9437,,pyramidal,0.831,True,1,0.0,,,0.0,0.0,0.0,1.0,260,2179,0,0.4,neuromorpho
neuromorpho__B2_slide3_neuron1.swc,pyramidal,356,789,0.9442,0.8792,,0.8883,1.0,pyramidal,0.7969,True,1,-8.03,-10.5,-2.47,102.36,0.0,0.396,0.601,43,171,141,0.4,neuromorpho
neuromorpho__180702_morpho-6_hippo_tau488_trfp_map2648_Hippo-3-8_crop.swc,pyramidal,3073,42,0.9456,0.8968,,0.9456,,pyramidal,0.8653,True,1,0.0,,,0.0,0.0,0.0,1.0,317,2755,0,0.47,neuromorpho
neuromorpho__Cell3biorxiv.swc,interneuron,2190,42,0.9468,0.9484,0.9375,0.956,,interneuron,0.5081,True,1,1.8,,,0.0,0.438,0.0,0.562,848,1341,0,0.36,neuromorpho
neuromorpho__n126.swc,pyramidal,4215,789,0.9483,0.9189,,0.92,0.9767,pyramidal,0.9633,True,1,-2.13,-4.74,-2.61,119.99,0.0,0.474,0.526,251,2057,1906,0.75,neuromorpho
neuromorpho__C10-32.swc,pyramidal,648,789,0.9485,0.8858,,0.8969,1.0,pyramidal,0.9743,True,1,0.0,16.85,16.85,94.16,0.0,0.387,0.611,74,322,251,0.42,neuromorpho
neuromorpho__M2_27.swc,pyramidal,955,both,0.9488,0.9026,,0.9488,,pyramidal,0.9834,True,1,0.0,,,0.0,0.0,0.0,0.999,93,861,0,0.93,neuromorpho
neuromorpho__n129.swc,pyramidal,2063,42,0.9489,0.9535,,0.925,0.9727,pyramidal,0.9871,True,1,-7.84,24.11,31.95,103.28,0.0,0.703,0.296,19,669,1374,0.61,neuromorpho
hpf_ca1__202404_041_edited.swc,pyramidal,53487,42,0.951,0.9928,1.0,0.9028,0.9501,pyramidal,0.9988,True,1,8966.75,8905.81,-60.94,308.08,0.891,0.075,0.033,47677,2161,3648,2.34,hpf_ca1
neuromorpho__B4_slide1_neuron2.swc,pyramidal,300,789,0.9512,0.92,,0.9024,1.0,pyramidal,0.9748,True,1,-14.49,-24.49,-10.0,99.92,0.0,0.547,0.45,24,111,164,0.32,neuromorpho
neuromorpho__081017RF4.swc,pyramidal,2285,789,0.9516,0.9685,0.9202,0.9347,1.0,pyramidal,0.7998,True,1,0.0,-33.97,-33.97,92.04,0.182,0.561,0.257,487,515,1282,0.75,neuromorpho
neuromorpho__Red_6weeks_Neuron1.swc,pyramidal,23,789,0.9524,0.913,,0.9524,,pyramidal,0.9727,True,1,0.0,,,0.0,0.0,0.0,0.957,2,20,0,0.24,neuromorpho
neuromorpho__group2_cell5.swc,pyramidal,1311,789,0.9533,0.9108,,0.9533,,pyramidal,0.9856,True,1,0.0,,,0.0,0.0,0.0,0.999,117,1193,0,0.28,neuromorpho
neuromorpho__G7-8.swc,pyramidal,348,789,0.9536,0.8937,,0.9073,1.0,pyramidal,0.9604,True,1,0.0,-3.75,-3.75,60.79,0.0,0.371,0.626,37,181,129,0.35,neuromorpho
allen__Chat-IRES-Cre-neo_Ai14-316042.06.01.01_586072783.swc,interneuron,9284,both,0.9541,0.9577,0.9669,0.9413,,interneuron,0.9343,True,1,19.5,,,0.0,0.618,0.0,0.382,6130,3153,0,1.56,allen
allen__Chrna2-Cre_OE25_Ai14(IVSCC)-294467.03.01.01_566761793.swc,interneuron,18011,789,0.9542,0.9847,0.9916,0.9168,,interneuron,0.9799,True,1,13.63,,,0.0,0.901,0.0,0.099,16495,1515,0,1.51,allen
neuromorpho__aIN-524-nrn-ns-100407-transl-invX-scaled-straightened.swc,interneuron,146,42,0.9554,0.9589,0.9674,0.9434,,interneuron,0.8967,True,1,2.31,,,0.0,0.61,0.0,0.384,95,50,0,0.3,neuromorpho
neuromorpho__243-2-16VN.swc,pyramidal,375,42,0.9562,0.8987,,0.9124,1.0,pyramidal,0.9979,True,1,0.0,-6.09,-6.09,107.09,0.0,0.368,0.629,38,198,138,0.39,neuromorpho
neuromorpho__Sept12-IR3e-40x-low-AG-AT-MM.swc,pyramidal,4958,42,0.9565,0.9288,,0.9129,1.0,pyramidal,0.9422,True,1,0.0,-11.64,-11.64,89.66,0.0,0.555,0.445,353,1851,2753,0.66,neuromorpho
neuromorpho__11501-23-R1.swc,pyramidal,206,42,0.9567,0.9175,,0.9567,,pyramidal,0.9965,True,1,0.0,,,0.0,0.0,0.0,0.995,17,188,0,0.38,neuromorpho
neuromorpho__2020-03-11_13-01-38SST-MORF3Mb01-1V5-647SST488-30x02Str_b.swc,interneuron,280,42,0.957,0.9179,,0.957,,interneuron,0.6268,True,1,0.0,,,0.0,0.0,0.0,0.996,23,256,0,0.28,neuromorpho
neuromorpho__6N5DAT6-50717GFPwtb_013-FCON3mutTdt24a.swc,interneuron,74,42,0.9571,0.9189,,0.9571,,pyramidal,0.9318,False,1,0.0,,,0.0,0.0,0.0,0.986,6,67,0,0.31,neuromorpho
neuromorpho__3-ENU2-veichle-neuron3.swc,pyramidal,124,789,0.9576,0.9194,,0.9576,,pyramidal,0.9629,True,1,0.0,,,0.0,0.0,0.0,0.992,10,113,0,0.28,neuromorpho
neuromorpho__dlc-1367-nrn-ns-110116-combined-transl-invX-scaled-straightened.swc,interneuron,128,42,0.9582,0.9688,0.9789,0.9375,,interneuron,0.9169,True,1,0.0,,,0.0,0.758,0.0,0.234,93,34,0,0.29,neuromorpho
neuromorpho__Layer-6-Ethanol-3.swc,pyramidal,317,789,0.9586,0.8896,,0.9173,1.0,pyramidal,0.8828,True,1,0.0,0.46,0.46,10.99,0.0,0.274,0.722,35,194,87,0.33,neuromorpho
neuromorpho__236-2a-3-AW.swc,pyramidal,337,42,0.9608,0.9258,,0.9216,1.0,pyramidal,0.9879,True,1,0.0,9.26,9.26,118.15,0.0,0.487,0.51,25,147,164,0.39,neuromorpho
allen__Ndnf-IRES2-dgCre_Ai14-298343.05.02.02_569494755.swc,interneuron,9196,789,0.9618,0.9797,0.9879,0.9357,,interneuron,0.9853,True,1,14.04,,,0.0,0.832,0.0,0.168,7834,1361,0,0.88,allen
allen__Chrna2-Cre_OE25_Ai14(IVSCC)-294916.03.01.02_567354967.swc,interneuron,14375,789,0.9633,0.9802,0.9882,0.9384,,interneuron,0.9835,True,1,13.44,,,0.0,0.83,0.0,0.17,12211,2163,0,1.02,allen
neuromorpho__13_den_ax.swc,pyramidal,123319,789,0.9635,0.9963,0.9981,0.8925,1.0,pyramidal,0.9827,True,1,0.0,39.14,39.14,200.56,0.956,0.025,0.019,118297,1877,3144,4.71,neuromorpho
neuromorpho__Canopy_161007_2.swc,interneuron,13714,42,0.9636,0.9813,0.989,0.9382,,interneuron,0.9988,True,1,3.51,,,0.0,0.84,0.0,0.16,11771,1942,0,1.44,neuromorpho
allen__Vip-IRES-Cre_Ai14-299123.04.01.01_570896413.swc,interneuron,4684,789,0.9637,0.9675,0.9755,0.9518,,interneuron,0.9883,True,1,12.04,,,0.0,0.647,0.0,0.353,3182,1501,0,0.73,allen
neuromorpho__3-wild-type-veichle-neuron1_2.swc,pyramidal,852,42,0.9638,0.9425,,0.9276,1.0,pyramidal,0.793,True,1,0.0,-5.17,-5.17,37.47,0.0,0.573,0.426,49,314,488,0.36,neuromorpho
neuromorpho__Layer-6-Ethanol-10.swc,pyramidal,764,789,0.9651,0.9647,,0.9302,1.0,pyramidal,0.9181,True,1,0.0,-4.15,-4.15,66.83,0.0,0.728,0.271,27,180,556,0.34,neuromorpho
allen__Oxtr-2A-Cre_Ai14-293839.02.02.02_565415071.swc,interneuron,20203,789,0.9652,0.9873,0.993,0.9374,,interneuron,0.9906,True,1,16.32,,,0.0,0.892,0.0,0.108,18285,1917,0,1.71,allen
neuromorpho__02a_pyramidal2aFI.swc,pyramidal,1512,42,0.9653,0.9372,,0.9306,1.0,pyramidal,0.7497,True,1,-0.15,61.97,62.12,160.02,0.0,0.515,0.484,95,637,779,0.38,neuromorpho
neuromorpho__236-2a-23-AW.swc,pyramidal,274,789,0.9653,0.8869,,0.9306,1.0,pyramidal,0.9617,True,1,0.0,-23.4,-23.4,41.88,0.0,0.124,0.872,31,208,34,0.35,neuromorpho
neuromorpho__243-2-25VN.swc,pyramidal,169,42,0.9655,0.929,,0.931,1.0,pyramidal,0.9984,True,1,-0.0,8.96,8.96,81.61,0.0,0.444,0.55,12,81,75,0.38,neuromorpho
neuromorpho__Green_6Weeks_Neuron4.swc,pyramidal,47,42,0.9663,0.9362,,0.9663,,pyramidal,0.9781,True,1,0.0,,,0.0,0.0,0.0,0.979,3,43,0,0.31,neuromorpho
neuromorpho__36_den_ax.swc,pyramidal,108426,both,0.9664,0.9944,0.9971,0.9358,,pyramidal,0.9913,True,1,0.0,,,0.0,0.953,0.0,0.047,103974,4451,0,8.2,neuromorpho
neuromorpho__236-3-40LS.swc,pyramidal,544,42,0.9667,0.9357,,0.9667,,pyramidal,0.992,True,1,0.0,,,0.0,0.0,0.0,0.998,0,508,35,0.52,neuromorpho
neuromorpho__Layer-2-3-Ethanol-23.swc,pyramidal,183,42,0.9667,0.9344,,0.9333,1.0,pyramidal,0.9945,True,1,0.0,6.18,6.18,32.21,0.0,0.47,0.525,12,84,86,0.37,neuromorpho
neuromorpho__1116-1-Sec6-LTL3.swc,pyramidal,709,789,0.9668,0.9492,,0.9336,1.0,pyramidal,0.966,True,1,0.0,8.7,8.7,54.38,0.0,0.591,0.408,36,253,419,0.33,neuromorpho
allen__Chat-IRES-Cre-neo_Ai14-316043.04.02.01_585925172.swc,interneuron,5673,789,0.9673,0.9707,0.9779,0.9566,,interneuron,0.8874,True,1,19.19,,,0.0,0.648,0.0,0.352,3842,1830,0,0.58,allen
neuromorpho__dIN-364-nrn-ns-100407-transl-invX-scaled-straightened.swc,interneuron,78,789,0.9682,0.9744,0.9818,0.9545,,interneuron,0.9373,True,1,1.38,,,0.0,0.692,0.0,0.295,56,21,0,0.27,neuromorpho
neuromorpho__wt20x-09.swc,pyramidal,191,789,0.9683,0.9581,,0.9365,1.0,pyramidal,0.9874,True,1,0.0,-1.89,-1.89,50.0,0.0,0.644,0.351,8,59,123,0.37,neuromorpho
neuromorpho__Oct9-IR2-5s-40x-MM.swc,pyramidal,5090,42,0.9687,0.9297,,0.9375,1.0,pyramidal,0.9601,True,1,0.0,-17.05,-17.05,81.49,0.0,0.402,0.597,358,2683,2048,0.57,neuromorpho
neuromorpho__Green_2weeks_Neuron9add'l.swc,pyramidal,34,42,0.9688,0.9412,,0.9688,,pyramidal,0.8748,True,1,0.0,,,0.0,0.0,0.0,0.971,2,31,0,0.27,neuromorpho
hpf_ca1__202219_010_edited.swc,pyramidal,31281,42,0.9689,0.9961,1.0,0.9533,0.9534,pyramidal,0.9968,True,1,8708.62,8594.0,-114.62,356.33,0.917,0.04,0.043,28685,1235,1360,1.48,hpf_ca1
neuromorpho__2020-03-11_13-01-38SST-MORF3Mb01-1V5-647SST488-30x02Str_c.swc,interneuron,683,789,0.969,0.94,,0.969,,interneuron,0.8075,True,1,0.0,,,0.0,0.0,0.0,0.999,41,641,0,0.28,neuromorpho
neuromorpho__T80_NeuronC_40X_Tile_Trace_MB2.swc,pyramidal,686,42,0.9693,0.9694,,0.9694,0.9693,pyramidal,0.9843,True,1,0.0,0.05,0.05,1.13,0.0,0.513,0.485,0,354,331,0.6,neuromorpho
neuromorpho__ko20x-14.swc,pyramidal,99,789,0.9694,0.9697,,0.9388,1.0,pyramidal,0.9727,True,1,0.0,12.65,12.65,26.0,0.0,0.727,0.263,3,23,72,0.32,neuromorpho
neuromorpho__1124-1-Sec2-LTL2.swc,pyramidal,1086,789,0.9696,0.9411,,0.9696,,pyramidal,0.9229,True,1,0.0,,,0.0,0.0,0.0,0.999,64,1021,0,0.36,neuromorpho
neuromorpho__Mouse_CA2_Ma_Cell.swc,pyramidal,3718,42,0.9707,0.9855,,0.9413,1.0,pyramidal,0.9761,True,1,0.0,1.81,1.81,155.32,0.0,0.869,0.131,54,433,3230,0.76,neuromorpho
neuromorpho__Layer-5-Ethanol-3.swc,pyramidal,804,42,0.9715,0.9677,,0.943,1.0,pyramidal,0.9762,True,1,0.0,-10.0,-10.0,77.97,0.0,0.699,0.3,26,215,562,0.39,neuromorpho
neuromorpho__P111123-01-AAC.swc,interneuron,2647,42,0.972,0.9456,,0.972,,interneuron,0.9576,True,1,3.0,,,0.0,0.0,0.0,1.0,144,2502,0,0.43,neuromorpho
neuromorpho__PDE1c_vGluT2-KO_IN28.swc,interneuron,1024,789,0.9724,0.9463,,0.9724,,interneuron,0.9146,True,1,0.0,,,0.0,0.0,0.0,0.999,55,968,0,0.3,neuromorpho
neuromorpho__242-2-23VN.swc,pyramidal,97,789,0.9725,0.9485,,0.9451,1.0,pyramidal,0.989,True,1,0.0,-10.86,-10.86,60.46,0.0,0.495,0.495,5,43,48,0.34,neuromorpho
neuromorpho__236-3-17LS.swc,pyramidal,809,789,0.9727,0.9382,,0.9454,1.0,pyramidal,0.9739,True,1,0.0,-20.97,-20.97,167.27,0.0,0.402,0.597,50,433,325,0.42,neuromorpho
neuromorpho__236-3-56LS.swc,pyramidal,605,42,0.9728,0.9636,,0.9455,1.0,pyramidal,0.9964,True,1,0.0,13.86,13.86,141.66,0.0,0.646,0.352,22,191,391,0.45,neuromorpho
allen__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-304920.02.02.01_580162374.swc,interneuron,19466,789,0.9734,0.9867,0.9922,0.9545,,interneuron,0.992,True,1,13.49,,,0.0,0.848,0.0,0.152,16757,2708,0,1.65,allen
